id,name,keywords,description,public_notice,internal_notice,websitename,websiteadresse
132898,Geschenke-versand24 DE,"Geschenke, Geschenkideen, Geburtstagsgeschenke, Hochzeitsgeschenke, Weihnachtsgeschenke, Geschenke fur Manner und Frauen, Valentinstag Geschenke,  Geschenke zur Geburt und Taufe, Geschenke zum Muttertag, Geschenke zum Vatertag, Jahrestag und Jubilaum","Bei Hot-Princess.de konnen Sie ausgefallene Geschenkideen und personalisierte Geschenke zu vielen Anlassen kaufen. Geschenke zum Geburtstag, Weihnachtsgeschenke, Valentinstags Geschenke, Geschenke zur Hochzeit oder zur Taufe.",,,Geschenke-versand24 DE,http://www.geschenke-versand24.de
132899,Internet Gift Store UK,"internet gift store, gift store, gift ideas, gifts online, internet gifts, internet gift shop, buy gifts, buy internet gifts, buy gifts online, buy internet gifts online, internet gift store uk",,,,Internet Gift Store UK,http://www.internetgiftstore.com
132900,Jacadi DE,"Jacadi, Kinderkleidung, Kindermobel, Kinderschuhe, Mode, Mobel",Uberzeugen Sie sich bei Jacadi von der Eleganz und Raffinesse der Baby-und Kinderbekleidung sowie der Schuhkollektionen und der Home Collection fur Madchen und Jungen.,,,Jacadi DE- Standard DE,https://www.jacadi.de
132901,Jacadi FR,"VA?tements, enfant, fille, garcon, bebe, mode",,,,Jacadi - programme standard [Stand by] FR,http://www.jacadi.fr
132902,Jacadi US,"fashion, children, clothing, accessories, kids",,,,Jacadi US,https://www.jacadi.us
132903,Karma Clothing UK,"womens fashion, buy womens fashion, buy womens fashion, buy affordable womens fashion, buy affordable womens fashion online, buy affordable womens fashion, buy affordable womens fashion online, karma clothing, karmaclothing",,,,Karma Clothing UK,http://www.karmaclothing.co.uk
132904,LD Mountain Centre Limited UK,"outdoor clothing, outdoor equipment, snowboard, walk, hike, camping, moutain",,,,LD Mountain Centre UK,http://www.ldmountaincentre.com
132905,Little Rug Company UK,"Rug, Wool, Little Rug Company",,,,Flooring Warehouse Direct UK,http://littlerugcompany.com
132906,Love Red Label UK,"red label, loveredlabel.com, dresses, tops, knitwear, skirts, shorts, leggings, apparel, womens apparel, wardrobe, fashion",,,,Love Red Label UK,http://www.loveredlabel.com
132907,makemusic.tv DE,"musik, makemusic, makemusic.tv, www.makemusic.tv, konzert, video","Make Music TV ist die gro?te Video-on-Demand Plattform fur Konzerte und andere musikbezogene Inhalte im Internet. Das Angebot umfasst mehrere hundert Konzerte sowie Musikdokumentationen, Festivalreportagen und Musikfilme. Ihnen stehen die Inhalte durch ein monatliches Abonnement jederzeit und uberall zur Verfugung.",,,makemusic.tv DE,http://www.makemusic.tv
132908,Mascoticlub ES,"mascota, suscripcion, cpa, cajas",,,,Mascoticlub ES,http://mascoticlub.es
132909,Maserati Store FR,"Maserati, voiture, gadgets, vA?tements, accessoires, equipement",,,,Maserati Store FR,http://www.maseratistore.fr
132910,Need a Property UK,"Keywords: 
Real Estate, Letting Property, buying property, Property, Property listing, Estate Agents, Lead generation, CPL,",,,,Need a Property UK,http://www.needaproperty.com
132911,NO1Phone DE,"china phone, no.1 n3, cheaper phone, no.1 s6, quad core phone, 8 core","Bei NO.1 Phone bekommen sie Smartphones, Tablets und Zubehor in bester Qualitat und zu gunstigen Preisen.",,,NO1Phone - DE,http://de.001mobilephone.com
132912,Ossie Clark London UK,"Ossie Clark London, womens dresses, day dresses, evening dresses, occasion wear, womens vintage clothing, womens vintage dresses, womens work wear.",,,,Ossie Clark London UK,http://www.ossieclarklondon.co.uk
132913,Rat Race UK,"Sports, run, bike, tri, swim, hiking",,,,Rat Race UK,http://www.ratrace.com
132914,Shakk FI,"streetwear, Shakkshop.fi, Shakkshop, clothes.",,,,Shakk FI SE,http://www.shakkshop.fi
132915,shop4de DE,"shop4de, shop4de.com, Geschenk, Gadget, DVD, BluRay, Blu-Ray, Spielzeug, Spiele, PS4, Xbox One, PS3, Xbox 360, Nintendo Wii, Playstation 4, Playstation 3, gunstige Spiele, Playstation Vita, Konsolenspiele, import","Der Online-Shop bietet eine breite Palette an Produkten  wie Computer-und Videospiele, Blu-Rays, PC-Software, PC-Hardware, PC-Zubehor, Tablets, Kopfhorer, MP3-Player, Batterien, Kleidung, Plakate, Spielzeug und Gadgets.",,,Shop4 (DE) 4,http://www.shop4de.com
132916,Shop4es ES,"shop4, video games, Blu-rays, DVDs, toys,  PS4, Xbox One, PS3, Xbox 360, Nintendo Wii, Wii U, Nintendo 3DS, Playstation Vita",,,,Shop4 ES,http://www.shop4es.com
132917,Shop4fr FR,"shop4, shop4fr, jeux, jeux video, PS4, Xbox One, PS3, Xbox 360, Nintendo Wii et Wii U, Nintendo 3DS et Playstation Vita",,,,Shop4 (FR) 3,http://www.shop4fr.com
132918,shop4nl NL,"shop4, video games, Blu-rays, DVDs, toys,  PS4, Xbox One, PS3, Xbox 360, Nintendo Wii, Wii U, Nintendo 3DS, Playstation Vita",,,,Shop4 (NL) 2,http://www.shop4nl.com
132919,SKYCIG UK,"electronic cigarette, nicotine, ecigs, e-cig, ecig",,,,SKYCIG UK,http://www.skycig.co.uk
132920,SuperBillets FR,"Billets, match, theatre, concert, evenements",,,,SuperBillets FR,http://www.superbillets.com
132921,tapetenunduhren DE,"Haus & Garten,Interieur,Uhren,Designuhren,Wanduhren,Tapeten,Taptenunduhren.de,Mobel,Geschenke,Einkaufen","Der Online-Shop bietet Ihnen eine umfangreiche Auswahl an hochwertigen und sorgsam ausgesuchten Tapeten und Uhren. Von Streifentapeten bis Barocktapeten, XXL Wanduhren bis Retro Wecker ist alles dabei.",,,tapetenunduhren DE,http://www.tapetenunduhren.de
132922,Tempur UK,tempur,,,,Tempur UK,http://uk.tempur.com
