Name,Url,Category
JimDrive DE - migrated,http://www.jimdrive.com,"Telco's & Services"
American Express DE - migrated,http://www.americanexpress.com,Finance & Insurance
WEIMEI MOBILE ES - Closed 04/05/2018,http://www.weimeimobile.com,Retail & Shopping
HNF DE,http://www.hnf-heisenberg.com,Retail & Shopping
pneus FR,http://www.pneus.fr,Retail & Shopping
Sage DE - migrated,http://www.sage.de,"Telco's & Services"
Guider CH,http://www.guider.ch,"Telco's & Services"
Beko Käuferportal DE - migrated,http://www.kaeuferportal.de,"Telco's & Services"
Estee Lauder DE - migrated,http://www.esteelauder.de,Retail & Shopping
VINATIS DE - migrated,http://www.vinatis.de,Retail & Shopping
Momondo RO: Closed 18.06.2018,http://www.momondo.ro,Travel
myLoc DE,http://www.myloc.de,"Telco's & Services"
Under Armour DK,http://www.underarmour.eu,Retail & Shopping
Under Armour SE,https://www.underarmour.eu,Retail & Shopping
Woolovers AU: Migrated 07/02/2018,http://www.woolovers.au,Retail & Shopping
Learnity DE,http://www.learnity.com,"Telco's & Services"
Pixartprinting SE: Migrated 07/02/2018,http://www.pixartprinting.se,Retail & Shopping
DHL Envoi FR,https://dhlenvoi.fr,Travel
Bobbi Brown DE - migrated,http://www.bobbibrown.de,Retail & Shopping
Kapten & Son DE - migrated,http://kapten-son.de,Retail & Shopping
Litex Shop NL,http://www.litex-shop.nl,Retail & Shopping
MyProtein BE: Migrated 11/10/2017,http://www.myprotein.be,Retail & Shopping
AdmiralDirekt DE - migrated,http://www.admiraldirekt.de,Finance & Insurance
Auspuffanlage DE,http://www.auspuffanlage.de,Retail & Shopping
watado DE - migrated,http://www.watado.de,Travel
LAPEYRE FR,http://www.lapeyre.fr,Retail & Shopping
Urban Decay ES,http://www.urbandecay.com,Retail & Shopping
Onskefoto SE: migrated 03.10.2017,http://www.onskefoto.se,Retail & Shopping
Fotoknudsen NO: migrated 03.10.2017,http://www.fotoknudsen.no,Retail & Shopping
Mio Skincare DE: Migrated 19/10/2017,http://www.mioskincare.de,Retail & Shopping
Shopty IT,http://www.shopty.com,Retail & Shopping
Shopty PT,http://www.shopty.com,Retail & Shopping
Shopty ES,http://www.shopty.com,Retail & Shopping
Shopty FR,http://www.shopty.com,Retail & Shopping
MyProtein CH: Migrated 11/10/2017,http://www.myprotein.ch,Retail & Shopping
Viator_Uma Empresa TripAdvisor BR,http://br.viator.com,Travel
AppartCity FR,http://www.appartcity.com,Travel
Subasta de Ocio ES,http://www.subastadeocio.es,Retail & Shopping
Nutritienda PT,http://www.nutritienda.com,Retail & Shopping
Viator DACH,http://www.viatorcom.de,Travel
Umzugspreisvergleich DE - migrated,http://www.umzugspreisvergleich.de,Finance & Insurance
Nisbets DE: Migrated 03/08/2017,http://www.nisbets.de,Retail & Shopping
Nisbets NL: Migrated 03/08/2017,http://www.nisbets.nl,Retail & Shopping
Nisbets FR: Migrated,http://www.nisbets.fr,Retail & Shopping
Nisbets BE: Migrated 03/08/2017,http://www.nisbets.be,Retail & Shopping
JOSH V DE: Migrated 01/09/2017,http://joshv.de,Retail & Shopping
JOSH V NL: Migrated 01/09/2017,http://joshv.nl,Retail & Shopping
Mio Skincare ES: Migrated 19/10/2017,http://www.mioskincare.es,Retail & Shopping
Mass SE: MIgrated 17/10/2017,http://www.massfi.se,Retail & Shopping
Qi-2 DE - migrated,http://www.qi-2.com,Retail & Shopping
Zapals FR,http://www.zapals.com,Retail & Shopping
Tirendo ES: Migrated 03/11/2017,http://www.tirendo.es,Retail & Shopping
Zaful DE: Migrated 11/01/2018,http://de.zaful.com,Retail & Shopping
PaulCamper DE - migrated,http://www.paulcamper.com,Travel
Michael Kors CH: Migrated 09/11/2017,http://www.michaelkors.ch,Retail & Shopping
Academic Work DE - migrated,http://www.academicwork.de,"Telco's & Services"
BullGuard DE - migrated,http://www.bullguard.com,"Telco's & Services"
Razer DE - migrated,http://www.razerzone.com,Retail & Shopping
Supermercato24 IT,http://www.supermercato24.it,Retail & Shopping
GIGLIO IT: Migrated 15/02/2018,http://www.giglio.com,Retail & Shopping
Idealo ES: Migrated 08/11/2017,http://www.idealo.es,Retail & Shopping
123 Pecas Auto PT: Migrated 20/12/2017,http://www.123pecas-auto.pt,Retail & Shopping
Autoonderdelen Direct BE: Migrated 20/12/2017,http://www.autoonderdelen-direct.be,Retail & Shopping
123bildelar SE: Migrated 20/12/2017,http://www.123bildelar.se,Retail & Shopping
Pieces Auto 24 BE: Migrated 21/12/2017,http://www.pieces-auto24.be,Retail & Shopping
12 Bildeler NO: Migrated 20/12/2017,http://www.123bildeler.no,Retail & Shopping
Auton Varosat 24 FI: Migrated 21/12/2017,http://www.auton-varaosat24.fi,Retail & Shopping
Binck FR,http://www.binck.fr,Finance & Insurance
Quelle Energie FR,http://www.quelleenergie.fr,"Telco's & Services"
Expedia.ch: Migrated 10/10/2017,http://www.expedia.ch,Travel
Motea DE - migrated,http://www.motea.com,Retail & Shopping
Missguided DE: Migrated 01/12/2017,https://www.missguided.com,Retail & Shopping
ShopWKI IT,http://shop.wki.it,Retail & Shopping
Apollon Hochschule DE - migrated,http://www.apollon-hochschule.de,"Telco's & Services"
JD Sports SE: Migrated 04/09/2017,http://www.jdsports.se,Retail & Shopping
JD Sports BE: Migrated 04/09/2017,http://www.jdsports.be,Retail & Shopping
JD Sports DK: Migrated 04/09/2017,http://www.jdsports.dk,Retail & Shopping
Lilysilk IT: Migrated 04/09/2017,http://www.lilysilk.com,Retail & Shopping
Zalando Privé IT,https://www.zalando-prive.it,Retail & Shopping
seeberger DE - migrated,http://shop.seeberger.de,Retail & Shopping
SeguroMovil ES Migrated 21/06/2018,http://www.seguromovil.com,Finance & Insurance
Missguided ES: Migrated 01/12/2017,https://www.missguided.com,Retail & Shopping
Flinders DE - migrated,http://www.flinders.de,Retail & Shopping
Game Looting DE - migrated,http://www.wow-looting.com,"Telco's & Services"
Michael Kors DE: Migrated 09/11/2017,http://www.michaelkors.de,Retail & Shopping
Style-home DE - migrated,https://www.style-home.de,Retail & Shopping
Converse IT,http://www.converse.com,Retail & Shopping
autosen DE - migrated,http://autosen.com,Retail & Shopping
Converse NL,http://www.converse.com,Retail & Shopping
Lola Market ES,http://lolamarket.com,Retail & Shopping
Michael Kors ES: Migrated 09/11/2017,https://www.michaelkors.es,Retail & Shopping
Michael Kors IT: Migrated 09/11/2017,http://www.michaelkors.it,Retail & Shopping
AllBeauty.com AU,http://www.allbeauty.com,Retail & Shopping
NMBS Europe BE,http://www.b-europe.com,Travel
SizeOfficial DE: Migrated 06/09/2017,http://www.sizeofficial.de,Retail & Shopping
Mydisplays DE/AT - migrated,http://www.mydisplays.net,Retail & Shopping
Kletterbude DE - migrated,http://www.kletterbude.de,Retail & Shopping
BudgetAir ES: Migrated 29/01/2018,http://www.budgetair.es,Travel
Masters DE - migrated,http://www.masters.de,Retail & Shopping
Mister Spex ES - migrated,http://www.misterspex.es,Retail & Shopping
VegaooParty IT,http://www.vegaooparty.it,Retail & Shopping
Body & Fit DE - migrated,http://www.bodyandfit.de,Retail & Shopping
HELBRECHT optics DE - migrated,http://helbrecht.com,Retail & Shopping
Ondis24 DE - migrated,http://www.ondis24.com,Retail & Shopping
Mahnbescheide DE - migrated,http://www.mahnbescheide.de,Finance & Insurance
PNO inkasso DE - migrated,http://www.pno-inkasso.de,Finance & Insurance
mein Kalender DE - migrated,http://www.mein-kalender.com,Retail & Shopping
Kleinmetall DE - migrated,http://www.kleinmetall.de,Retail & Shopping
WINGO CH - migrated,http://www.wingo.ch,"Telco's & Services"
schenkYOU DE - migrated,http://www.schenkyou.de,Retail & Shopping
Herthashop DE - migrated,http://www.herthashop.de,Retail & Shopping
eDreams NL: Migrated 15/01/2018,http://nl.edreams.com,Travel
eDreams AU: Migrated 15/01/2018,http://au.edreams.com,Travel
Crucial DE - migrated,http://www.crucial.de,Retail & Shopping
Wayfair DE - migrated,http://www.wayfair.de,Retail & Shopping
BudgetAir IT: Migrated 29/01/2018,http://www.budgetair.it,Travel
Aosom DE - migrated,http://www.aosom.de,Retail & Shopping
Onepiece DE: Migrated 03/08/2017,http://www.onepiece.com,Retail & Shopping
Koffer-Umlandt DE - migrated,http://www.koffer-umlandt.de,Retail & Shopping
markenbaumarkt24 DE - migrated,http://markenbaumarkt24.de,Retail & Shopping
Apfelkistendirekt DE - migrated,http://apfelkistendirekt.de,Retail & Shopping
Fineway DE - migrated,http://www.fineway.de,Travel
Lucera ES - Migrated 01.04.2018,http://lucera.es,"Telco's & Services"
Lebara ES,http://www.lebara.es,"Telco's & Services"
Informatique NL - migrated,http://www.informatique.nl,Retail & Shopping
Cocopanda DE - migrated,http://www.cocopanda.de,Retail & Shopping
GYMJUNKY DE - migrated,http://www.gymjunky.com,Retail & Shopping
A-ROSA Flussschiff GmbH - migrated,http://www.a-rosa.de,Travel
Deutsche Glasfaser DE - migrated,http://www.deutsche-glasfaser.de,"Telco's & Services"
Converse FR,http://www.converse.com,Retail & Shopping
AUTO BILD DE - migrated,http://www.autobild.de,"Telco's & Services"
Computer BILD DE - migrated,http://www.computerbild.de,"Telco's & Services"
Sennheiser DE - migrated,http://de-de.sennheiser.com,Retail & Shopping
Vegaoo ES,http://www.vegaoo.es,Retail & Shopping
Rosetta Stone IT,http://www.rosettastone.it,"Telco's & Services"
LeysiefferKaffee DE - migrated,http://www.leysieffer-kaffee.com,Retail & Shopping
RedZilla DE - migrated,http://www.redzilla.de,Retail & Shopping
Perfumetrader AT - migrated,http://www.perfumetrader.de,Retail & Shopping
Die moderne Hausfrau CH - migrated,http://www.moderne-hausfrau.ch,Retail & Shopping
Perfumetrader CH,http://www.perfumetrader.de,Retail & Shopping
Modanisa DE,https://www.modanisa.com,Retail & Shopping
ASS.PE.R.R IT,http://www.assperr.it,Retail & Shopping
SCDKey DE - migrated,http://de.scdkey.com,Retail & Shopping
Schuhe24 DE migrated 30.01.2018,http://www.schuhe24.de,Retail & Shopping
Vitavitee DE - migrated,http://www.vitavitee.de,Retail & Shopping
Abracar DE - migrated,http://www.abracar.de,Retail & Shopping
Jacques Lemans DE - migrated,http://www.jacques-lemans.com,Retail & Shopping
Momondo AU: Closed 18.06.2018,http://www.momondo.au,Travel
Momondo DE: Closed 18.06.2018,http://www.momondo.de,Travel
Momondo DK: Closed 18.06.2018,http://www.momondo.dk,Travel
Momondo ES: Closed 18.06.2018,http://www.momondo.es,Travel
Momondo BE: Closed 18.06.2018,http://www.momondo.be,Travel
Momondo IT: Closed 18.06.2018,http://momondo.it,Travel
Onepiece NO: Migrated 03/08/2017,http://www.onepiece.no,Retail & Shopping
Momondo PT: Closed 18.06.2018,http://www.momondo.pt,Travel
Momondo NL: Closed 18.06.2018,http://www.momondo.nl,Travel
Momondo NO: Closed 18.06.2018,http://www.momondo.no,Travel
Momondo RU: Closed 18.06.2018,http://www.momondo.ru,Travel
Momondo SE: Closed 18.06.2018,http://www.momondo.se,Travel
Die moderne Hausfrau AT - migrated,http://www.moderne-hausfrau.at,Retail & Shopping
Lampade IT: Migrated 24/01/2018,http://www.lampade.it,Retail & Shopping
Lizengo DE - migrated,http://www.lizengo.de,"Telco's & Services"
Exante Diet IT: Migrated 19/10/2017,http://www.dietaexante.it,Retail & Shopping
Mister Spex CH - migrated,http://www.misterspex.ch,Retail & Shopping
MrJet SE,http://www.mrjet.se,Travel
ebookers FI,http://www.ebookers.fi,Travel
Bringmeister DE - migrated,http://www.bringmeister.de,Retail & Shopping
Waynabox ES,http://waynabox.com,Travel
Different Roads ES,http://www.differentroads.es,Travel
Super Perfumerias ES,http://superperfumerias.com,Retail & Shopping
TUI Cars DE - migrated,http://www.tuicars.com,Travel
Puckdaddy DE - migrated,http://www.puckdaddy.de,Retail & Shopping
Magita DE - migrated,http://www.magita.de,Retail & Shopping
XTiP Sportwetten DE - migrated,http://www.xtip.de,"Telco's & Services"
simlystore DE - migrated,http://www.simlystore.com,"Telco's & Services"
Rentfox DE - migrated,http://www.rentfox.de,Travel
Mediawavestore IT,http://mediawavestore.com,Retail & Shopping
Kochhaus DE - migrated,http://www.kochhaus.de,Retail & Shopping
North Sails IT: Migrated 25/10/2017,http://northsails.com,Retail & Shopping
Aveda DE - migrated,http://www.aveda.de,Retail & Shopping
Momondo AT: Closed 18.06.2018,http://www.momondo.at,Travel
Daycoval Investe BR,http://www.daycoval.com.br,Finance & Insurance
MAC Cosmetics DE - migrated,http://www.maccosmetics.de,Retail & Shopping
Sony Mobile DE,http://www.sonymobile.com,"Telco's & Services"
Mankind ES: Migrated 18/10/2017,http://www.mankind.es,Retail & Shopping
The Body Shop NL,http://www.thebodyshop.com,Retail & Shopping
The Body Shop DK - migrated on 29.09.2017,http://www.thebodyshop.com,Retail & Shopping
The Body Shop AT,http://www.thebodyshop.com,Retail & Shopping
Bankia ES,http://www.bankia.es,Finance & Insurance
designwebstore DE - migrated,http://designwebstore.de,Retail & Shopping
eve Sleep  IT: Migrated 13/11/2017,http://www.sleepeve.it,Retail & Shopping
eve Sleep NL: Migrated 13/11/2017,http://www.sleepeve.nl,Retail & Shopping
eve Sleep PL: Migrated 13/11/2017,http://www.sleepeve.pl,Retail & Shopping
american-footballshop DE - migrated,http://www.american-footballshop.de,Retail & Shopping
Riess-Ambiente DE - migrated,http://www.riess-ambiente.net,Retail & Shopping
checkdomain DE - migrated,http://www.checkdomain.de,"Telco's & Services"
Santander Consumer Bank BE - migrated,http://www.santander.be,Finance & Insurance
Fashionette CH - migrated,http://www.fashionette.ch,Retail & Shopping
Geile Weine DE - migrated,http://www.geileweine.de,Retail & Shopping
Logitravel ES,http://www.logitravel.com,Travel
Kiko PT,http://www.kikocosmetics.com,Retail & Shopping
Playmobil AT,http://www.playmobil.at,Retail & Shopping
Schulte Ufer DE - migrated,http://www.schulteufer-shop.de,Retail & Shopping
Seltmann Weiden DE - migrated,http://www.seltmann-shop.de,Retail & Shopping
Superdry AU,https://www.superdry.com.au,Retail & Shopping
The Body Shop SE - migrated on 29.09.2017,http://www.thebodyshop.com,Retail & Shopping
JUST EAT ES,http://www.just-eat.es,Retail & Shopping
Friday DE - migrated,http://www.friday.de,Finance & Insurance
Onepiece SE: Migrated 03/08/2017,http://www.onepiece.se,Retail & Shopping
Onepiece CH: Migrated 03/08/2017,http://www.onepiece.ch,Retail & Shopping
Onepiece AT: Migrated 03/08/2017,http://www.onepiece.com,Retail & Shopping
GHD DE: Migrated 04/12/2017,http://www.ghdhair.com,Retail & Shopping
GHD ES: Migrated 04/12/2017,http://www.ghdhair.com,Retail & Shopping
Vente Privee Campaign CPL,http://secure.uk.vente-privee.com,Retail & Shopping
GHD AU: Migrated 04/12/2017,http://www.ghdhair.com,Retail & Shopping
Ballongruesse DE - migrated,http://www.ballongruesse.de,Retail & Shopping
Perfumetrader NL - migrated,http://www.perfumetrader.de,Retail & Shopping
Soer DE - migrated,http://shop.soer-online.de,Retail & Shopping
Brogsitter DE - migrated,http://www.brogsitter.de,Retail & Shopping
Gymshark DE: Migrated 14/11/2017,https://de.gymshark.com,Retail & Shopping
WINGS-Fernstudium DE - migrated,http://www.wings.hs-wismar.de,"Telco's & Services"
beoprime DE - migrated,http://beoprime.com,Retail & Shopping
Stromauskunft DE - migrated,http://www.stromauskunft.de,"Telco's & Services"
your-smarthome DE - migrated,http://your-smarthome.com,Retail & Shopping
Cashconverters PT,http://www.cashconverters.pt,Retail & Shopping
Kosmetikfuchs DE - migrated,http://www.kosmetikfuchs.de,Retail & Shopping
Clickrepair DE - migrated,http://www.clickrepair.de,"Telco's & Services"
ePRICE 2017 IT,http://www.eprice.it,Retail & Shopping
Evolution Boutique IT,http://www.evolutionboutique.it,Retail & Shopping
Madeleine BE,http://www.madeleine-fashion.be,Retail & Shopping
LittleBIGCity DE - migrated,http://www.officiallittlebigcity.com,Travel
NA-KD DE - migrated,http://na-kd.com,Retail & Shopping
SAM Stil-Art-Moebel DE - migrated,http://www.stilartmoebel.de,Retail & Shopping
Premiumshop24 DE - migrated,http://www.premiumshop24.de,Retail & Shopping
Turbopass DACH - migrated,http://www.turbopass.de,Travel
Mybeautique DE - migrated,http://mybeautique.de,Retail & Shopping
Logitravel PT,http://www.logitravel.pt,Travel
Joe Nimble DE - migrated,http://www.joe-nimble.com,Retail & Shopping
Bär Schuhe DE - migrated,http://www.baer-schuhe.de,Retail & Shopping
AsVIVA DE - migrated,http://www.asviva.de,Retail & Shopping
Zeek DE - migrated February 15.02.2018,http://www.zeek.me,Retail & Shopping
Designmonster DE - migrated,http://designmonster.shop,Retail & Shopping
Finnlines DE - migrated,http://www.finnlines.de,Travel
Lottomatica Casinò Public IT,http://lottomatica.it,"Telco's & Services"
Vikoperdinbil SE - migrated on 04/04/2018,http://www.vikoperdinbil.se,Retail & Shopping
Bergzeit DE - migrated,http://www.bergzeit.de,Retail & Shopping
Backwinkel DE - migrated,http://www.backwinkel.de,Retail & Shopping
Tropicai DE - migrated,http://www.tropicai.com,Retail & Shopping
Techinthebasket DE - migrated,http://www.techinthebasket.de,Retail & Shopping
Playmobil CH,http://www.playmobil.ch,Retail & Shopping
Playmobil BE,http://www.playmobil.be,Retail & Shopping
Playmobil NL,http://www.playmobil.nl,Retail & Shopping
Playmobil ES,http://www.playmobil.es,Retail & Shopping
eDreams DE - migrated,http://www.edreams.de,Travel
eDreams PT: Migrated 15/01/2018,http://www.edreams.pt,Travel
CODE-ZERO DE - migrated,http://www.code-zero.com,Retail & Shopping
Dry Ager DE_migrated 24.04.2018,http://www.dry-ager.com,Retail & Shopping
Mydisplays CH - migrated,http://www.mydisplays.ch,Retail & Shopping
Lesara NL,https://www.lesara.nl,Retail & Shopping
Pianelli DE - migrated,http://www.pianelli.de,Retail & Shopping
Aliexpress ES,http://es.aliexpress.com,Retail & Shopping
Zweisam DE - migrated,http://www.zweisam.de,"Telco's & Services"
Coop Mobile CH  - migrated,http://www.simplymobile.ch,"Telco's & Services"
DYH DE,http://www.dyh.com,Retail & Shopping
Tres Corações BR,http://loja.projetoflorada.com.br,Retail & Shopping
A Suissa BR,http://www.asuissa.com.br,Retail & Shopping
Kabum BR,http://www.kabum.com.br,Retail & Shopping
Compara Online - Seguro Viagem BR,http://www.comparaonline.com.br,Finance & Insurance
Le Postiche BR,http://www.lepostiche.com.br,Retail & Shopping
iFood Pagamentos BR,http://pagamentos.ifood.com.br,Finance & Insurance
Orama BR,http://www.orama.com.br,Finance & Insurance
Gud BR,http://gud.pet,Retail & Shopping
Lowell BR,http://www.lowell.com.br,Retail & Shopping
Daycoval Câmbio BR,http://www.daycoval.com.br,Finance & Insurance
Instaeasy BR,http://instaeasy.com.br,"Telco's & Services"
Coach BR,http://brazil.coach.com,Retail & Shopping
